Hourly measurement data supplied by UK-air on 31/10/2024,,,,,,,
All Data GMT hour ending,,,,,,,
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect,,,,,,,
Site Name,,Stoke-on-Trent Centre,,,,,
Latitude,,53.02821,,,,,
Longitude,,-2.175133,,,,,
Site Type,,Urban Background,,,,,
Zone,,West Midlands,,,,,
Agglomeration,,The Potteries,,,,,
Local Authority,,Stoke,,,,,
Date,Time,Ozone,Units,Nitric oxide,Units,Nitrogen dioxide,Units
2019-07-28,18:00:00,34.92475,ug m-3,3.32311,ug m-3,13.00249,ug m-3
2019-07-28,19:00:00,36.17206,ug m-3,2.57071,ug m-3,11.6599,ug m-3
2019-07-28,20:00:00,34.67529,ug m-3,1.72425,ug m-3,10.2695,ug m-3
2019-07-28,21:00:00,34.02669,ug m-3,1.15995,ug m-3,9.88662,ug m-3
2019-07-28,22:00:00,37.12002,ug m-3,0.78375,ug m-3,7.19912,ug m-3
2019-07-28,23:00:00,37.31959,ug m-3,0.97185,ug m-3,7.96681,ug m-3
2019-07-28,24:00:00,39.76432,ug m-3,0.59565,ug m-3,5.23131,ug m-3
2019-07-29,01:00:00,37.31959,ug m-3,0.66939,ug m-3,5.89307,ug m-3
2019-07-29,02:00:00,36.85393,ug m-3,0.7949,ug m-3,7.49456,ug m-3
2019-07-29,03:00:00,34.27615,ug m-3,0.59617,ug m-3,6.4378,ug m-3
2019-07-29,04:00:00,28.43873,ug m-3,0.62755,ug m-3,9.41695,ug m-3
2019-07-29,05:00:00,25.9441,ug m-3,2.16505,ug m-3,13.64257,ug m-3
2019-07-29,06:00:00,23.00044,ug m-3,5.52244,ug m-3,17.62447,ug m-3
2019-07-29,07:00:00,18.16087,ug m-3,16.12803,ug m-3,25.1484,ug m-3
2019-07-29,08:00:00,26.99184,ug m-3,16.69282,ug m-3,19.57333,ug m-3
2019-07-29,09:00:00,29.53636,ug m-3,30.40479,ug m-3,21.18098,ug m-3
2019-07-29,10:00:00,34.5755,ug m-3,32.28743,ug m-3,20.64883,ug m-3
2019-07-29,11:00:00,37.71873,ug m-3,30.56167,ug m-3,19.93134,ug m-3
2019-07-29,12:00:00,41.71013,ug m-3,36.96268,ug m-3,20.35161,ug m-3
2019-07-29,13:00:00,48.5454,ug m-3,17.66553,ug m-3,22.88704,ug m-3
2019-07-29,14:00:00,49.39358,ug m-3,15.62599,ug m-3,22.45846,ug m-3
2019-07-29,15:00:00,53.73422,ug m-3,16.12803,ug m-3,22.45751,ug m-3
2019-07-29,16:00:00,66.5067,ug m-3,12.58237,ug m-3,25.1071,ug m-3
2019-07-29,17:00:00,77.1837,ug m-3,6.02448,ug m-3,18.05598,ug m-3
2019-07-29,18:00:00,80.32693,ug m-3,3.23188,ug m-3,16.52364,ug m-3
2019-07-29,19:00:00,79.97768,ug m-3,1.31786,ug m-3,12.58705,ug m-3
2019-07-29,20:00:00,68.35273,ug m-3,1.41199,ug m-3,14.74919,ug m-3
2019-07-29,21:00:00,67.35488,ug m-3,0.87857,ug m-3,12.39568,ug m-3
2019-07-29,22:00:00,63.71272,ug m-3,1.28648,ug m-3,12.87542,ug m-3
2019-07-29,23:00:00,57.07702,ug m-3,0.43929,ug m-3,10.85886,ug m-3
2019-07-29,24:00:00,64.5609,ug m-3,0.40791,ug m-3,7.6875,ug m-3
2019-07-30,01:00:00,65.39244,ug m-3,0.29311,ug m-3,5.89958,ug m-3
2019-07-30,02:00:00,63.8624,ug m-3,0.46061,ug m-3,6.60473,ug m-3
2019-07-30,03:00:00,62.26584,ug m-3,0.34545,ug m-3,7.02179,ug m-3
2019-07-30,04:00:00,58.37423,ug m-3,0.50248,ug m-3,8.12778,ug m-3
2019-07-30,05:00:00,57.12691,ug m-3,0.72231,ug m-3,8.84888,ug m-3
2019-07-30,06:00:00,52.43702,ug m-3,1.57025,ug m-3,10.96373,ug m-3
2019-07-30,07:00:00,46.10067,ug m-3,2.73223,ug m-3,15.05008,ug m-3
2019-07-30,08:00:00,47.39788,ug m-3,4.4595,ug m-3,14.32558,ug m-3
2019-07-30,09:00:00,47.14841,ug m-3,5.119,ug m-3,16.10407,ug m-3
2019-07-30,10:00:00,48.84476,ug m-3,4.33388,ug m-3,15.33587,ug m-3
2019-07-30,11:00:00,54.08347,ug m-3,5.30743,ug m-3,15.28606,ug m-3
2019-07-30,12:00:00,52.98584,ug m-3,7.97685,ug m-3,19.12928,ug m-3
2019-07-30,13:00:00,51.2396,ug m-3,8.73056,ug m-3,20.66712,ug m-3
2019-07-30,14:00:00,53.38498,ug m-3,5.87272,ug m-3,15.23698,ug m-3
2019-07-30,15:00:00,53.78412,ug m-3,6.72065,ug m-3,14.36972,ug m-3
2019-07-30,16:00:00,47.74712,ug m-3,11.43139,ug m-3,20.5181,ug m-3
2019-07-30,17:00:00,32.92905,ug m-3,23.42806,ug m-3,35.02288,ug m-3
2019-07-30,18:00:00,33.12862,ug m-3,22.10905,ug m-3,32.62026,ug m-3
2019-07-30,19:00:00,34.72518,ug m-3,17.46113,ug m-3,31.52212,ug m-3
2019-07-30,20:00:00,34.47572,ug m-3,12.12229,ug m-3,30.47329,ug m-3
2019-07-30,21:00:00,31.48217,ug m-3,3.51735,ug m-3,25.43799,ug m-3
2019-07-30,22:00:00,45.35228,ug m-3,1.47603,ug m-3,16.78382,ug m-3
2019-07-30,23:00:00,54.73207,ug m-3,0.81653,ug m-3,10.67646,ug m-3
2019-07-30,24:00:00,55.28089,ug m-3,0.50248,ug m-3,8.46447,ug m-3
2019-07-31,01:00:00,60.53623,ug m-3,0.54483,ug m-3,5.77658,ug m-3
2019-07-31,02:00:00,60.13709,ug m-3,0.46101,ug m-3,4.9422,ug m-3
2019-07-31,03:00:00,65.45896,ug m-3,0.47148,ug m-3,3.80274,ug m-3
2019-07-31,04:00:00,59.52175,ug m-3,0.44005,ug m-3,4.18795,ug m-3
2019-07-31,05:00:00,58.27444,ug m-3,0.53435,ug m-3,4.7174,ug m-3
2019-07-31,06:00:00,53.28519,ug m-3,2.48315,ug m-3,8.08447,ug m-3
2019-07-31,07:00:00,48.79487,ug m-3,2.89177,ug m-3,11.59843,ug m-3
2019-07-31,08:00:00,43.9054,ug m-3,5.40636,ug m-3,11.8833,ug m-3
2019-07-31,09:00:00,36.92045,ug m-3,11.44136,ug m-3,15.48458,ug m-3
2019-07-31,10:00:00,32.28045,ug m-3,14.05025,ug m-3,15.62485,ug m-3
2019-07-31,11:00:00,26.24346,ug m-3,22.757,ug m-3,27.88805,ug m-3
2019-07-31,12:00:00,24.89636,ug m-3,18.89082,ug m-3,22.55007,ug m-3
2019-07-31,13:00:00,35.52346,ug m-3,11.75569,ug m-3,19.57644,ug m-3
2019-07-31,14:00:00,46.25035,ug m-3,9.99548,ug m-3,12.35743,ug m-3
2019-07-31,15:00:00,50.24175,ug m-3,6.88368,ug m-3,11.44763,ug m-3
2019-07-31,16:00:00,46.84906,ug m-3,6.44363,ug m-3,14.81851,ug m-3
2019-07-31,17:00:00,50.64089,ug m-3,6.63222,ug m-3,14.62563,ug m-3
2019-07-31,18:00:00,51.8882,ug m-3,3.39469,ug m-3,12.70498,ug m-3
2019-07-31,19:00:00,55.48046,ug m-3,2.60888,ug m-3,11.31001,ug m-3
2019-07-31,20:00:00,54.18326,ug m-3,1.79164,ug m-3,10.01139,ug m-3
2019-07-31,21:00:00,51.18971,ug m-3,1.63448,ug m-3,8.95244,ug m-3
2019-07-31,22:00:00,51.18971,ug m-3,1.13156,ug m-3,7.99034,ug m-3
2019-07-31,23:00:00,47.8968,ug m-3,0.94297,ug m-3,8.85725,ug m-3
2019-07-31,24:00:00,46.40003,ug m-3,0.59721,ug m-3,8.61708,ug m-3
2019-08-01,01:00:00,47.23157,ug m-3,0.37752,ug m-3,6.61786,ug m-3
2019-08-01,02:00:00,44.50411,ug m-3,0.62919,ug m-3,6.81027,ug m-3
2019-08-01,03:00:00,42.5583,ug m-3,0.56628,ug m-3,6.79429,ug m-3
2019-08-01,04:00:00,41.46067,ug m-3,0.59774,ug m-3,6.50509,ug m-3
2019-08-01,05:00:00,34.32604,ug m-3,0.97525,ug m-3,10.31174,ug m-3
2019-08-01,06:00:00,29.88561,ug m-3,4.93918,ug m-3,14.54695,ug m-3
2019-08-01,07:00:00,20.35614,ug m-3,12.64681,ug m-3,25.42729,ug m-3
2019-08-01,08:00:00,15.51657,ug m-3,25.95428,ug m-3,33.45623,ug m-3
2019-08-01,09:00:00,15.71614,ug m-3,46.52894,ug m-3,35.49885,ug m-3
2019-08-01,10:00:00,24.94625,ug m-3,47.25252,ug m-3,40.31703,ug m-3
2019-08-01,11:00:00,29.33679,ug m-3,40.33138,ug m-3,35.50778,ug m-3
2019-08-01,12:00:00,38.46712,ug m-3,31.0193,ug m-3,37.01516,ug m-3
2019-08-01,13:00:00,42.40863,ug m-3,27.18121,ug m-3,30.03281,ug m-3
2019-08-01,14:00:00,38.51701,ug m-3,25.45092,ug m-3,37.16776,ug m-3
2019-08-01,15:00:00,48.29594,ug m-3,18.15227,ug m-3,26.09405,ug m-3
2019-08-01,16:00:00,33.37808,ug m-3,32.46644,ug m-3,49.20571,ug m-3
2019-08-01,17:00:00,25.49507,ug m-3,47.72441,ug m-3,60.50891,ug m-3
2019-08-01,18:00:00,29.03744,ug m-3,35.61242,ug m-3,48.23733,ug m-3
2019-08-01,19:00:00,32.5798,ug m-3,21.45554,ug m-3,36.20967,ug m-3
2019-08-01,20:00:00,33.57765,ug m-3,13.46477,ug m-3,29.13692,ug m-3
2019-08-01,21:00:00,34.32604,ug m-3,6.13465,ug m-3,23.50898,ug m-3
2019-08-01,22:00:00,36.12217,ug m-3,3.24035,ug m-3,17.87466,ug m-3
2019-08-01,23:00:00,30.48432,ug m-3,2.54824,ug m-3,19.08046,ug m-3
2019-08-01,24:00:00,35.57335,ug m-3,2.51678,ug m-3,14.59863,ug m-3
2019-08-02,01:00:00,40.24662,ug m-3,1.38544,ug m-3,11.44696,ug m-3
2019-08-02,02:00:00,26.27672,ug m-3,3.48458,ug m-3,23.72915,ug m-3
2019-08-02,03:00:00,47.84691,ug m-3,1.44841,ug m-3,9.59772,ug m-3
2019-08-02,04:00:00,25.34539,ug m-3,4.81753,ug m-3,19.91655,ug m-3
2019-08-02,05:00:00,23.24991,ug m-3,5.10092,ug m-3,23.87179,ug m-3
2019-08-02,06:00:00,26.09378,ug m-3,9.47763,ug m-3,23.52848,ug m-3
2019-08-02,07:00:00,37.81852,ug m-3,10.67414,ug m-3,19.23366,ug m-3
2019-08-02,08:00:00,46.40003,ug m-3,13.44501,ug m-3,22.99275,ug m-3
2019-08-02,09:00:00,41.66024,ug m-3,20.24623,ug m-3,32.29414,ug m-3
2019-08-02,10:00:00,47.44777,ug m-3,24.96931,ug m-3,29.92435,ug m-3
2019-08-02,11:00:00,54.5325,ug m-3,15.83804,ug m-3,25.59458,ug m-3
2019-08-02,12:00:00,57.82541,ug m-3,20.87598,ug m-3,26.74583,ug m-3
2019-08-02,13:00:00,56.82756,ug m-3,21.28531,ug m-3,29.78437,ug m-3
2019-08-02,14:00:00,52.68648,ug m-3,22.16695,ug m-3,33.40117,ug m-3
2019-08-02,15:00:00,57.2267,ug m-3,20.02583,ug m-3,35.47821,ug m-3
2019-08-02,16:00:00,60.86885,ug m-3,18.79783,ug m-3,35.57626,ug m-3
2019-08-02,17:00:00,69.69982,ug m-3,7.74584,ug m-3,17.21139,ug m-3
2019-08-02,18:00:00,69.30068,ug m-3,3.33764,ug m-3,12.39315,ug m-3
2019-08-02,19:00:00,68.5523,ug m-3,2.07815,ug m-3,11.96062,ug m-3
2019-08-02,20:00:00,66.25724,ug m-3,1.10205,ug m-3,12.25131,ug m-3
2019-08-02,21:00:00,53.13551,ug m-3,4.03035,ug m-3,20.88234,ug m-3
2019-08-02,22:00:00,51.28949,ug m-3,2.7079,ug m-3,17.45907,ug m-3
2019-08-02,23:00:00,50.09207,ug m-3,2.01518,ug m-3,16.97757,ug m-3
2019-08-02,24:00:00,53.08562,ug m-3,1.51138,ug m-3,11.23777,ug m-3
2019-08-03,01:00:00,55.34741,ug m-3,0.67231,ug m-3,7.85375,ug m-3
2019-08-03,02:00:00,49.95902,ug m-3,0.96645,ug m-3,8.62599,ug m-3
2019-08-03,03:00:00,48.94454,ug m-3,0.78787,ug m-3,6.85571,ug m-3
2019-08-03,04:00:00,49.2439,ug m-3,0.69332,ug m-3,5.5521,ug m-3
2019-08-03,05:00:00,45.40218,ug m-3,0.72484,ug m-3,6.8075,ug m-3
2019-08-03,06:00:00,47.79702,ug m-3,0.78787,ug m-3,5.93828,ug m-3
2019-08-03,07:00:00,43.05723,ug m-3,2.11148,ug m-3,8.68908,ug m-3
2019-08-03,08:00:00,44.90325,ug m-3,4.03386,ug m-3,11.10119,ug m-3
2019-08-03,09:00:00,44.6039,ug m-3,6.99623,ug m-3,16.84386,ug m-3
2019-08-03,10:00:00,46.30024,ug m-3,11.84948,ug m-3,19.92866,ug m-3
2019-08-03,11:00:00,56.27874,ug m-3,8.57196,ug m-3,18.4838,ug m-3
2019-08-03,12:00:00,58.37423,ug m-3,9.5174,ug m-3,20.36588,ug m-3
2019-08-03,13:00:00,64.96004,ug m-3,10.14769,ug m-3,23.6969,ug m-3
2019-08-03,14:00:00,64.06197,ug m-3,13.36217,ug m-3,29.29442,ug m-3
2019-08-03,15:00:00,74.24004,ug m-3,8.82408,ug m-3,24.85726,ug m-3
2019-08-03,16:00:00,70.99703,ug m-3,10.21072,ug m-3,28.62199,ug m-3
2019-08-03,17:00:00,75.88649,ug m-3,2.83631,ug m-3,18.10401,ug m-3
2019-08-03,18:00:00,73.04262,ug m-3,1.92239,ug m-3,13.08331,ug m-3
2019-08-03,19:00:00,69.50025,ug m-3,1.22907,ug m-3,12.31152,ug m-3
2019-08-03,20:00:00,60.96864,ug m-3,1.60724,ug m-3,14.6771,ug m-3
2019-08-03,21:00:00,56.5781,ug m-3,1.5127,ug m-3,20.03695,ug m-3
2019-08-03,22:00:00,53.48476,ug m-3,1.54421,ug m-3,20.37492,ug m-3
2019-08-03,23:00:00,47.49766,ug m-3,2.58419,ug m-3,22.2086,ug m-3
2019-08-03,24:00:00,38.26755,ug m-3,2.77328,ug m-3,26.16784,ug m-3
2019-08-04,01:00:00,41.11142,ug m-3,1.64018,ug m-3,16.88264,ug m-3
2019-08-04,02:00:00,40.31314,ug m-3,3.23831,ug m-3,16.30109,ug m-3
2019-08-04,03:00:00,38.21766,ug m-3,2.27102,ug m-3,14.9326,ug m-3
2019-08-04,04:00:00,37.46927,ug m-3,1.73481,ug m-3,13.77314,ug m-3
2019-08-04,05:00:00,38.81636,ug m-3,1.16705,ug m-3,11.40539,ug m-3
2019-08-04,06:00:00,36.47142,ug m-3,1.32476,ug m-3,10.43858,ug m-3
2019-08-04,07:00:00,38.81636,ug m-3,1.73481,ug m-3,8.93986,ug m-3
2019-08-04,08:00:00,44.45422,ug m-3,1.98715,ug m-3,9.18128,ug m-3
2019-08-04,09:00:00,47.39788,ug m-3,2.14486,ug m-3,9.32612,ug m-3
2019-08-04,10:00:00,51.78842,ug m-3,2.90186,ug m-3,10.5337,ug m-3
2019-08-04,11:00:00,56.92734,ug m-3,4.54204,ug m-3,13.43206,ug m-3
2019-08-04,12:00:00,63.31358,ug m-3,3.65887,ug m-3,13.14293,ug m-3
2019-08-04,13:00:00,65.55875,ug m-3,6.15069,ug m-3,16.66878,ug m-3
2019-08-04,14:00:00,65.00993,ug m-3,11.67053,ug m-3,24.68661,ug m-3
2019-08-04,15:00:00,69.10111,ug m-3,6.40302,ug m-3,20.29349,ug m-3
2019-08-04,16:00:00,77.33338,ug m-3,7.98012,ug m-3,18.06864,ug m-3
2019-08-04,17:00:00,85.86499,ug m-3,2.30256,ug m-3,10.05096,ug m-3
2019-08-04,18:00:00,67.55445,ug m-3,1.48247,ug m-3,8.84345,ug m-3
2019-08-04,19:00:00,47.44777,ug m-3,3.43808,ug m-3,8.98653,ug m-3
2019-08-04,20:00:00,45.05293,ug m-3,2.11331,ug m-3,10.19615,ug m-3
2019-08-04,21:00:00,50.94024,ug m-3,1.10397,ug m-3,7.58717,ug m-3
2019-08-04,22:00:00,48.5454,ug m-3,1.60864,ug m-3,8.55332,ug m-3
2019-08-04,23:00:00,50.69078,ug m-3,1.10397,ug m-3,7.2005,ug m-3
2019-08-04,24:00:00,46.05078,ug m-3,0.75701,ug m-3,8.79583,ug m-3
2019-08-05,01:00:00,45.70153,ug m-3,0.79976,ug m-3,7.35304,ug m-3
2019-08-05,02:00:00,46.43329,ug m-3,1.34696,ug m-3,7.67512,ug m-3
2019-08-05,03:00:00,43.75572,ug m-3,0.53668,ug m-3,6.09539,ug m-3
2019-08-05,04:00:00,41.71013,ug m-3,0.53668,ug m-3,7.06298,ug m-3
2019-08-05,05:00:00,40.66239,ug m-3,0.75767,ug m-3,6.24034,ug m-3
2019-08-05,06:00:00,33.17851,ug m-3,3.78833,ug m-3,12.14015,ug m-3
2019-08-05,07:00:00,34.17636,ug m-3,5.3668,ug m-3,14.21917,ug m-3
2019-08-05,08:00:00,40.91185,ug m-3,10.63889,ug m-3,12.37638,ug m-3
2019-08-05,09:00:00,46.84906,ug m-3,10.51261,ug m-3,12.57001,ug m-3
2019-08-05,10:00:00,47.04863,ug m-3,20.33069,ug m-3,17.88365,ug m-3
2019-08-05,11:00:00,47.44777,ug m-3,17.23689,ug m-3,13.48366,ug m-3
2019-08-05,12:00:00,44.65379,ug m-3,20.70952,ug m-3,13.57755,ug m-3
2019-08-05,13:00:00,45.50196,ug m-3,15.65842,ug m-3,15.42015,ug m-3
2019-08-05,14:00:00,48.29594,ug m-3,14.71134,ug m-3,13.67927,ug m-3
2019-08-05,15:00:00,48.99444,ug m-3,14.71134,ug m-3,12.27626,ug m-3
2019-08-05,16:00:00,50.39143,ug m-3,13.00659,ug m-3,13.34202,ug m-3
2019-08-05,17:00:00,52.63659,ug m-3,7.26096,ug m-3,14.12084,ug m-3
2019-08-05,18:00:00,54.88175,ug m-3,2.90438,ug m-3,8.56079,ug m-3
2019-08-05,19:00:00,51.8882,ug m-3,3.03066,ug m-3,10.49587,ug m-3
2019-08-05,20:00:00,49.39358,ug m-3,1.86259,ug m-3,9.8679,ug m-3
2019-08-05,21:00:00,44.15486,ug m-3,1.92573,ug m-3,12.52873,ug m-3
2019-08-05,22:00:00,44.90325,ug m-3,1.64161,ug m-3,9.04563,ug m-3
2019-08-05,23:00:00,46.10067,ug m-3,0.8208,ug m-3,6.24029,ug m-3
2019-08-05,24:00:00,45.85121,ug m-3,0.50511,ug m-3,5.03106,ug m-3
2019-08-06,01:00:00,40.91185,ug m-3,0.80045,ug m-3,7.68313,ug m-3
2019-08-06,02:00:00,37.78525,ug m-3,0.50555,ug m-3,7.48962,ug m-3
2019-08-06,03:00:00,36.12217,ug m-3,0.75832,ug m-3,7.893,ug m-3
2019-08-06,04:00:00,34.12647,ug m-3,1.70623,ug m-3,8.61876,ug m-3
2019-08-06,05:00:00,29.03744,ug m-3,1.29547,ug m-3,10.99193,ug m-3
2019-08-06,06:00:00,22.90066,ug m-3,5.24507,ug m-3,18.5438,ug m-3
2019-08-06,07:00:00,23.74883,ug m-3,6.73012,ug m-3,18.44594,ug m-3
2019-08-06,08:00:00,29.9355,ug m-3,10.04778,ug m-3,17.42675,ug m-3
2019-08-06,09:00:00,37.21981,ug m-3,8.68912,ug m-3,13.02086,ug m-3
2019-08-06,10:00:00,44.30454,ug m-3,14.8189,ug m-3,17.9078,ug m-3
2019-08-06,11:00:00,49.34368,ug m-3,15.00848,ug m-3,14.71153,ug m-3
2019-08-06,12:00:00,49.54325,ug m-3,20.37994,ug m-3,13.15826,ug m-3
2019-08-06,13:00:00,54.03358,ug m-3,16.08277,ug m-3,14.17811,ug m-3
2019-08-06,14:00:00,46.44992,ug m-3,18.8001,ug m-3,18.2441,ug m-3
2019-08-06,15:00:00,42.95744,ug m-3,18.61052,ug m-3,22.02149,ug m-3
2019-08-06,16:00:00,50.49121,ug m-3,9.06828,ug m-3,14.86081,ug m-3
2019-08-06,17:00:00,48.44562,ug m-3,8.05719,ug m-3,10.89052,ug m-3
2019-08-06,18:00:00,47.8968,ug m-3,3.57044,ug m-3,10.31243,ug m-3
2019-08-06,19:00:00,49.34368,ug m-3,2.11699,ug m-3,7.94051,ug m-3
2019-08-06,20:00:00,54.28304,ug m-3,1.54824,ug m-3,8.27988,ug m-3
2019-08-06,21:00:00,51.08992,ug m-3,1.16908,ug m-3,9.05496,ug m-3
2019-08-06,22:00:00,46.99874,ug m-3,1.20068,ug m-3,8.18326,ug m-3
2019-08-06,23:00:00,51.04003,ug m-3,0.56874,ug m-3,4.45485,ug m-3
2019-08-06,24:00:00,50.44132,ug m-3,0.60034,ug m-3,3.92214,ug m-3
2019-08-07,01:00:00,50.35816,ug m-3,0.29516,ug m-3,3.10214,ug m-3
2019-08-07,02:00:00,51.35601,ug m-3,0.46382,ug m-3,3.36057,ug m-3
2019-08-07,03:00:00,47.29809,ug m-3,0.53761,ug m-3,4.16842,ug m-3
2019-08-07,04:00:00,44.45422,ug m-3,0.37949,ug m-3,4.99255,ug m-3
2019-08-07,05:00:00,44.90325,ug m-3,0.41112,ug m-3,5.08948,ug m-3
2019-08-07,06:00:00,40.81206,ug m-3,1.48634,ug m-3,8.14274,ug m-3
2019-08-07,07:00:00,36.5712,ug m-3,8.06418,ug m-3,17.54313,ug m-3
2019-08-07,08:00:00,43.65594,ug m-3,9.83513,ug m-3,15.5548,ug m-3
2019-08-07,09:00:00,41.01164,ug m-3,14.29415,ug m-3,20.49675,ug m-3
2019-08-07,10:00:00,44.00519,ug m-3,22.95918,ug m-3,13.6575,ug m-3
2019-08-07,11:00:00,47.19831,ug m-3,18.50017,ug m-3,16.95601,ug m-3
2019-08-07,12:00:00,49.99229,ug m-3,13.12405,ug m-3,15.94087,ug m-3
2019-08-07,13:00:00,54.5325,ug m-3,9.77188,ug m-3,13.03422,ug m-3
2019-08-07,14:00:00,55.33078,ug m-3,11.66934,ug m-3,13.8088,ug m-3
2019-08-07,15:00:00,58.32433,ug m-3,8.82316,ug m-3,9.20533,ug m-3
2019-08-07,16:00:00,54.43272,ug m-3,7.08383,ug m-3,11.53295,ug m-3
2019-08-07,17:00:00,55.82971,ug m-3,4.93338,ug m-3,11.04934,ug m-3
2019-08-07,18:00:00,52.23745,ug m-3,4.26927,ug m-3,11.63136,ug m-3
2019-08-07,19:00:00,55.68003,ug m-3,2.37182,ug m-3,9.83884,ug m-3
2019-08-07,20:00:00,53.83401,ug m-3,1.42309,ug m-3,9.64545,ug m-3
2019-08-07,21:00:00,47.44777,ug m-3,1.89745,ug m-3,11.77802,ug m-3
2019-08-07,22:00:00,50.69078,ug m-3,1.32822,ug m-3,10.80885,ug m-3
2019-08-07,23:00:00,52.5867,ug m-3,0.79061,ug m-3,7.94921,ug m-3
2019-08-07,24:00:00,48.49551,ug m-3,0.56924,ug m-3,8.28864,ug m-3
2019-08-08,01:00:00,48.56203,ug m-3,0.46422,ug m-3,6.85734,ug m-3
2019-08-08,02:00:00,37.85178,ug m-3,0.71744,ug m-3,8.99213,ug m-3
2019-08-08,03:00:00,35.52346,ug m-3,0.56973,ug m-3,8.44229,ug m-3
2019-08-08,04:00:00,31.73163,ug m-3,1.67754,ug m-3,12.8087,ug m-3
2019-08-08,05:00:00,29.98539,ug m-3,1.74084,ug m-3,16.44768,ug m-3
2019-08-08,06:00:00,25.84432,ug m-3,7.18492,ug m-3,20.03617,ug m-3
2019-08-08,07:00:00,23.24991,ug m-3,14.33819,ug m-3,26.19558,ug m-3
2019-08-08,08:00:00,24.597,ug m-3,25.28966,ug m-3,28.56902,ug m-3
2019-08-08,09:00:00,33.97679,ug m-3,29.15116,ug m-3,25.26823,ug m-3
2019-08-08,10:00:00,47.74712,ug m-3,21.04834,ug m-3,22.69965,ug m-3
2019-08-08,11:00:00,53.48476,ug m-3,16.96528,ug m-3,24.64196,ug m-3
2019-08-08,12:00:00,56.12906,ug m-3,21.77633,ug m-3,20.90414,ug m-3
2019-08-08,13:00:00,55.43057,ug m-3,16.26894,ug m-3,22.94402,ug m-3
2019-08-08,14:00:00,57.92519,ug m-3,9.87531,ug m-3,17.12396,ug m-3
2019-08-08,15:00:00,59.57165,ug m-3,12.94552,ug m-3,19.01511,ug m-3
2019-08-08,16:00:00,60.36993,ug m-3,10.50834,ug m-3,24.35323,ug m-3
2019-08-08,17:00:00,70.09896,ug m-3,6.29868,ug m-3,19.55129,ug m-3
2019-08-08,18:00:00,73.44176,ug m-3,2.53213,ug m-3,16.93259,ug m-3
2019-08-08,19:00:00,73.34198,ug m-3,1.8358,ug m-3,14.84649,ug m-3
2019-08-08,20:00:00,66.05767,ug m-3,1.42432,ug m-3,15.18628,ug m-3
2019-08-08,21:00:00,62.31573,ug m-3,0.82294,ug m-3,14.31314,ug m-3
2019-08-08,22:00:00,55.8796,ug m-3,1.0445,ug m-3,15.04086,ug m-3
2019-08-08,23:00:00,52.48691,ug m-3,0.69634,ug m-3,15.62323,ug m-3
2019-08-08,24:00:00,46.44992,ug m-3,0.72799,ug m-3,14.55577,ug m-3
2019-08-09,01:00:00,42.44189,ug m-3,0.92925,ug m-3,12.10917,ug m-3
2019-08-09,02:00:00,41.57708,ug m-3,0.50687,ug m-3,8.2239,ug m-3
2019-08-09,03:00:00,40.16346,ug m-3,0.7603,ug m-3,7.18775,ug m-3
2019-08-09,04:00:00,38.21766,ug m-3,0.66526,ug m-3,6.94493,ug m-3
2019-08-09,05:00:00,37.46927,ug m-3,1.01373,ug m-3,7.04199,ug m-3
2019-08-09,06:00:00,34.62539,ug m-3,3.26294,ug m-3,10.87829,ug m-3
2019-08-09,07:00:00,32.48002,ug m-3,4.72018,ug m-3,13.11206,ug m-3
2019-08-09,08:00:00,26.24346,ug m-3,9.25028,ug m-3,17.91921,ug m-3
2019-08-09,09:00:00,21.10453,ug m-3,17.96202,ug m-3,27.24217,ug m-3
2019-08-09,10:00:00,33.32819,ug m-3,21.03489,ug m-3,26.90154,ug m-3
2019-08-09,11:00:00,47.74712,ug m-3,23.79097,ug m-3,21.70427,ug m-3
2019-08-09,12:00:00,44.30454,ug m-3,22.71388,ug m-3,27.77538,ug m-3
2019-08-09,13:00:00,51.04003,ug m-3,15.33266,ug m-3,22.04608,ug m-3
2019-08-09,14:00:00,45.70153,ug m-3,15.80785,ug m-3,20.10329,ug m-3
2019-08-09,15:00:00,50.44132,ug m-3,13.21016,ug m-3,14.08155,ug m-3
2019-08-09,16:00:00,49.74282,ug m-3,15.93456,ug m-3,19.08336,ug m-3
2019-08-09,17:00:00,51.43917,ug m-3,6.96939,ug m-3,15.00568,ug m-3
2019-08-09,18:00:00,50.74067,ug m-3,4.59346,ug m-3,11.94648,ug m-3
2019-08-09,19:00:00,50.94024,ug m-3,3.4847,ug m-3,11.99529,ug m-3
2019-08-09,20:00:00,49.84261,ug m-3,1.99578,ug m-3,9.27586,ug m-3
2019-08-09,21:00:00,42.75787,ug m-3,2.566,ug m-3,12.48116,ug m-3
2019-08-09,22:00:00,44.30454,ug m-3,1.55227,ug m-3,9.42166,ug m-3
2019-08-09,23:00:00,44.80347,ug m-3,1.45724,ug m-3,7.13903,ug m-3
2019-08-09,24:00:00,47.94669,ug m-3,0.88701,ug m-3,5.82785,ug m-3
2019-08-10,01:00:00,50.02555,ug m-3,0.67641,ug m-3,4.40761,ug m-3
2019-08-10,02:00:00,50.55773,ug m-3,0.80323,ug m-3,3.75942,ug m-3
2019-08-10,03:00:00,45.45207,ug m-3,1.14143,ug m-3,6.9517,ug m-3
